GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
494,513,509,512,0,0,0,0,
494,513,508,511,0,0,0,0,
494,513,509,512,0,0,0,0,
494,513,511,512,0,0,0,0,
494,514,508,513,0,0,0,0,
494,514,511,512,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,508,515,0,0,0,0,
492,514,509,512,0,0,0,0,
492,515,510,512,0,0,0,0,
491,515,507,513,0,0,0,0,
491,515,509,512,0,0,0,0,
491,515,509,513,0,0,0,0,
490,515,507,511,0,0,0,0,
491,515,510,513,0,0,0,0,
492,515,508,512,0,0,0,0,
491,515,509,512,0,0,0,0,
492,515,508,513,0,0,0,0,
494,515,508,513,0,0,0,0,
492,514,508,512,0,0,0,0,
492,515,508,512,0,0,0,0,
494,514,507,512,0,0,0,0,
494,514,508,512,0,0,0,0,
494,513,508,512,0,0,0,0,
494,513,509,513,0,0,0,0,
495,513,509,513,0,0,0,0,
494,514,510,513,0,0,0,0,
495,513,508,513,0,0,0,0,
494,514,506,511,0,0,0,0,
494,514,510,514,0,0,0,0,
494,514,508,513,0,0,0,0,
492,514,509,511,0,0,0,0,
492,514,507,513,0,0,0,0,
494,514,508,513,0,0,0,0,
491,515,508,511,0,0,0,0,
492,514,509,512,0,0,0,0,
492,515,508,514,0,0,0,0,
491,514,510,512,0,0,0,0,
491,515,510,512,0,0,0,0,
491,515,508,512,0,0,0,0,
492,515,509,513,0,0,0,0,
492,515,508,513,0,0,0,0,
492,514,507,513,0,0,0,0,
492,515,508,512,0,0,0,0,
492,514,510,512,0,0,0,0,
494,514,510,513,0,0,0,0,
494,514,510,512,0,0,0,0,
492,514,508,513,0,0,0,0,
494,514,509,512,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,507,513,0,0,0,0,
494,514,510,512,0,0,0,0,
494,514,509,513,0,0,0,0,
494,514,507,512,0,0,0,0,
492,515,510,515,0,0,0,0,
492,514,509,513,0,0,0,0,
492,514,507,512,0,0,0,0,
494,514,507,513,0,0,0,0,
492,514,508,512,0,0,0,0,
492,515,509,512,0,0,0,0,
492,514,508,513,0,0,0,0,
492,514,509,514,0,0,0,0,
492,515,509,512,0,0,0,0,
492,515,510,512,0,0,0,0,
491,514,509,512,0,0,0,0,
491,515,509,514,0,0,0,0,
491,514,509,512,0,0,0,0,
492,515,507,512,0,0,0,0,
494,515,509,513,0,0,0,0,
492,515,510,514,0,0,0,0,
492,514,508,513,0,0,0,0,
494,515,510,513,0,0,0,0,
492,514,510,512,0,0,0,0,
492,514,508,515,0,0,0,0,
494,514,510,513,0,0,0,0,
495,514,508,515,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,509,512,0,0,0,0,
492,514,510,517,0,0,0,0,
494,514,511,512,0,0,0,0,
494,514,511,514,0,0,0,0,
494,515,509,514,0,0,0,0,
491,514,509,513,0,0,0,0,
492,514,508,512,0,0,0,0,
492,514,509,515,0,0,0,0,
492,514,509,513,0,0,0,0,
492,514,510,513,0,0,0,0,
492,514,510,514,0,0,0,0,
494,515,509,513,0,0,0,0,
492,515,510,512,0,0,0,0,
492,515,507,512,0,0,0,0,
494,514,504,510,0,0,0,0,
492,514,507,512,0,0,0,0,
492,514,506,513,0,0,0,0,
491,514,509,515,0,0,0,0,
492,514,506,508,0,0,0,0,
492,514,508,512,0,0,0,0,
492,514,509,514,0,0,0,0,
494,515,509,513,0,0,0,0,
492,515,509,513,0,0,0,0,
492,514,510,512,0,0,0,0,
494,514,508,513,0,0,0,0,
492,514,511,514,0,0,0,0,
494,514,508,513,0,0,0,0,
492,515,509,512,0,0,0,0,
494,514,508,513,0,0,0,0,
492,514,505,512,0,0,0,0,
492,514,505,514,0,0,0,0,
492,514,509,516,0,0,0,0,
494,514,509,514,0,0,0,0,
494,514,507,513,0,0,0,0,
492,513,511,515,0,0,0,0,
492,514,512,514,0,0,0,0,
492,514,507,512,0,0,0,0,
492,514,509,511,0,0,0,0,
492,514,508,513,0,0,0,0,
492,515,508,512,0,0,0,0,
492,515,509,511,0,0,0,0,
492,515,509,513,0,0,0,0,
494,515,506,515,0,0,0,0,
491,515,511,516,0,0,0,0,
494,515,510,513,0,0,0,0,
494,514,509,514,0,0,0,0,
494,514,509,514,0,0,0,0,
492,514,512,514,0,0,0,0,
494,514,511,512,0,0,0,0,
491,514,509,511,0,0,0,0,
491,514,510,512,0,0,0,0,
494,515,508,512,0,0,0,0,
494,515,509,513,0,0,0,0,
494,515,508,514,0,0,0,0,
495,515,508,516,0,0,0,0,
494,514,507,515,0,0,0,0,
494,513,508,515,0,0,0,0,
495,513,508,513,0,0,0,0,
494,513,506,513,0,0,0,0,
494,512,506,514,0,0,0,0,
492,513,509,509,0,0,0,0,
494,513,510,512,0,0,0,0,
494,514,509,512,0,0,0,0,
492,515,510,511,0,0,0,0,
494,515,507,514,0,0,0,0,
492,515,508,512,0,0,0,0,
492,517,510,512,0,0,0,0,
490,515,509,512,0,0,0,0,
490,515,509,514,0,0,0,0,
491,515,509,514,0,0,0,0,
491,515,509,515,0,0,0,0,
491,515,509,515,0,0,0,0,
492,515,510,512,0,0,0,0,
494,515,510,512,0,0,0,0,
495,514,505,514,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,507,515,0,0,0,0,
494,514,508,514,0,0,0,0,
494,514,510,512,0,0,0,0,
492,513,509,515,0,0,0,0,
494,513,510,515,0,0,0,0,
495,514,510,515,0,0,0,0,
494,514,507,512,0,0,0,0,
494,513,510,512,0,0,0,0,
494,513,507,512,0,0,0,0,
494,514,507,512,0,0,0,0,
492,513,507,515,0,0,0,0,
492,514,511,511,0,0,0,0,
492,514,510,512,0,0,0,0,
492,514,507,512,0,0,0,0,
491,517,508,515,0,0,0,0,
491,515,510,510,0,0,0,0,
494,515,510,512,0,0,0,0,
494,515,508,512,0,0,0,0,
492,515,507,515,0,0,0,0,
492,515,508,514,0,0,0,0,
492,514,507,514,0,0,0,0,
492,514,510,513,0,0,0,0,
492,514,510,513,0,0,0,0,
491,514,509,514,0,0,0,0,
491,514,510,512,0,0,0,0,
494,514,510,513,0,0,0,0,
494,514,507,512,0,0,0,0,
494,514,507,515,0,0,0,0,
494,514,506,515,0,0,0,0,
494,514,508,515,0,0,0,0,
494,514,508,513,0,0,0,0,
492,513,508,513,0,0,0,0,
494,514,511,514,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,510,514,0,0,0,0,
494,514,507,516,0,0,0,0,
494,514,507,513,0,0,0,0,
492,514,507,513,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,509,514,0,0,0,0,
491,514,508,512,0,0,0,0,
492,514,508,512,0,0,0,0,
492,514,509,513,0,0,0,0,
492,515,509,512,0,0,0,0,
492,515,508,512,0,0,0,0,
492,515,509,513,0,0,0,0,
494,517,509,512,0,0,0,0,
494,514,507,511,0,0,0,0,
491,514,509,509,0,0,0,0,
492,514,509,513,0,0,0,0,
492,514,509,515,0,0,0,0,
492,514,509,512,0,0,0,0,
492,514,508,514,0,0,0,0,
492,514,508,512,0,0,0,0,
492,514,512,515,0,0,0,0,
494,514,506,515,0,0,0,0,
494,514,508,512,0,0,0,0,
494,514,509,515,0,0,0,0,
494,514,510,513,0,0,0,0,
492,514,508,513,0,0,0,0,
491,514,511,514,0,0,0,0,
492,514,510,513,0,0,0,0,
492,514,508,511,0,0,0,0,
491,515,509,512,0,0,0,0,
492,515,509,512,0,0,0,0,
492,515,505,514,0,0,0,0,
492,515,509,512,0,0,0,0,
492,515,509,514,0,0,0,0,
492,514,508,514,0,0,0,0,
492,514,508,513,0,0,0,0,
492,513,510,514,0,0,0,0,
492,514,511,512,0,0,0,0,
492,514,511,513,0,0,0,0,
495,514,508,514,0,0,0,0,
494,514,506,513,0,0,0,0,
494,514,510,514,0,0,0,0,
494,514,508,516,0,0,0,0,
494,514,510,513,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,508,512,0,0,0,0,
494,514,508,511,0,0,0,0,
492,515,508,512,0,0,0,0,
491,514,509,512,0,0,0,0,
491,515,509,515,0,0,0,0,
492,515,508,515,0,0,0,0,
494,515,508,512,0,0,0,0,
492,515,507,513,0,0,0,0,
494,515,508,513,0,0,0,0,
494,515,508,514,0,0,0,0,
494,514,510,513,0,0,0,0,
494,514,507,514,0,0,0,0,
494,514,510,512,0,0,0,0,
495,514,509,514,0,0,0,0,
494,514,508,512,0,0,0,0,
494,513,510,513,0,0,0,0,
492,514,508,512,0,0,0,0,
494,514,508,514,0,0,0,0,
494,515,509,512,0,0,0,0,
492,515,510,513,0,0,0,0,
494,514,509,514,0,0,0,0,
494,514,510,512,0,0,0,0,
494,515,508,514,0,0,0,0,
494,515,508,513,0,0,0,0,
494,515,509,512,0,0,0,0,
494,514,509,513,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,508,513,0,0,0,0,
492,514,508,516,0,0,0,0,
492,515,509,512,0,0,0,0,
491,515,511,510,0,0,0,0,
492,515,507,514,0,0,0,0,
492,515,508,514,0,0,0,0,
492,515,507,512,0,0,0,0,
492,515,508,514,0,0,0,0,
492,514,506,511,0,0,0,0,
492,514,511,512,0,0,0,0,
492,514,506,512,0,0,0,0,
495,514,510,515,0,0,0,0,
497,513,513,511,0,0,0,0,
499,512,506,513,0,0,0,0,
494,512,509,512,0,0,0,0,
492,512,515,516,0,0,0,0,
494,512,512,515,0,0,0,0,
492,513,507,512,0,0,0,0,
490,514,508,510,0,0,0,0,
490,515,513,513,0,0,0,0,
490,517,513,512,0,0,0,0,
492,518,507,512,0,0,0,0,
491,518,508,512,0,0,0,0,
490,519,509,514,0,0,0,0,
490,518,510,517,0,0,0,0,
491,517,509,512,0,0,0,0,
490,515,508,513,0,0,0,0,
491,514,508,514,0,0,0,0,
491,513,511,512,0,0,0,0,
491,513,510,513,0,0,0,0,
492,513,512,512,0,0,0,0,
494,515,506,514,0,0,0,0,
496,515,511,513,0,0,0,0,
495,515,508,515,0,0,0,0,
496,514,508,514,0,0,0,0,
495,513,509,515,0,0,0,0,
495,513,505,511,0,0,0,0,
492,513,508,514,0,0,0,0,
492,512,506,512,0,0,0,0,
494,513,512,514,0,0,0,0,
495,513,512,511,0,0,0,0,
495,513,510,514,0,0,0,0,
495,514,510,512,0,0,0,0,
494,514,511,512,0,0,0,0,
494,515,510,512,0,0,0,0,
492,515,510,512,0,0,0,0,
491,515,511,512,0,0,0,0,
490,515,511,514,0,0,0,0,
491,517,510,512,0,0,0,0,
490,517,506,515,0,0,0,0,
489,517,506,514,0,0,0,0,
489,517,509,513,0,0,0,0,
490,517,507,512,0,0,0,0,
490,517,509,512,0,0,0,0,
491,517,512,515,0,0,0,0,
491,515,510,514,0,0,0,0,
492,515,507,515,0,0,0,0,
494,514,507,511,0,0,0,0,
495,514,509,520,0,0,0,0,
496,513,508,513,0,0,0,0,
497,513,508,513,0,0,0,0,
497,512,509,514,0,0,0,0,
497,512,512,515,0,0,0,0,
497,512,510,512,0,0,0,0,
496,512,512,511,0,0,0,0,
495,512,509,513,0,0,0,0,
494,513,508,512,0,0,0,0,
494,513,511,509,0,0,0,0,
491,514,508,512,0,0,0,0,
492,515,509,514,0,0,0,0,
490,517,511,513,0,0,0,0,
490,517,512,513,0,0,0,0,
490,518,506,508,0,0,0,0,
489,518,510,513,0,0,0,0,
490,518,507,514,0,0,0,0,
491,518,504,512,0,0,0,0,
489,517,508,512,0,0,0,0,
491,515,509,512,0,0,0,0,
492,514,511,510,0,0,0,0,
492,514,511,514,0,0,0,0,
492,514,511,512,0,0,0,0,
492,514,508,515,0,0,0,0,
495,514,511,513,0,0,0,0,
496,514,508,512,0,0,0,0,
495,514,508,512,0,0,0,0,
495,514,508,514,0,0,0,0,
495,514,512,511,0,0,0,0,
495,514,512,511,0,0,0,0,
495,514,510,508,0,0,0,0,
495,513,508,510,0,0,0,0,
494,514,510,512,0,0,0,0,
494,513,511,512,0,0,0,0,
494,514,508,517,0,0,0,0,
494,513,507,514,0,0,0,0,
492,515,511,513,0,0,0,0,
491,514,511,512,0,0,0,0,
492,515,510,514,0,0,0,0,
494,515,508,513,0,0,0,0,
492,515,508,512,0,0,0,0,
492,514,510,512,0,0,0,0,
492,514,510,513,0,0,0,0,
494,514,509,512,0,0,0,0,
494,513,509,513,0,0,0,0,
494,513,506,512,0,0,0,0,
494,513,511,512,0,0,0,0,
495,514,511,515,0,0,0,0,
495,514,509,513,0,0,0,0,
494,514,510,512,0,0,0,0,
494,514,510,512,0,0,0,0,
494,515,507,514,0,0,0,0,
492,515,507,513,0,0,0,0,
492,515,508,518,0,0,0,0,
491,515,509,514,0,0,0,0,
490,515,512,513,0,0,0,0,
490,515,508,516,0,0,0,0,
490,517,508,513,0,0,0,0,
490,517,508,513,0,0,0,0,
489,517,508,509,0,0,0,0,
490,517,508,506,0,0,0,0,
491,517,506,519,0,0,0,0,
491,515,511,512,0,0,0,0,
490,514,507,512,0,0,0,0,
490,514,506,517,0,0,0,0,
494,514,509,515,0,0,0,0,
495,514,515,510,0,0,0,0,
496,514,510,510,0,0,0,0,
495,515,505,512,0,0,0,0,
497,514,507,513,0,0,0,0,
497,513,514,515,0,0,0,0,
499,512,510,515,0,0,0,0,
496,512,510,515,0,0,0,0,
497,512,511,508,0,0,0,0,
496,512,510,512,0,0,0,0,
496,512,513,511,0,0,0,0,
495,513,508,512,0,0,0,0,
496,513,506,515,0,0,0,0,
494,515,504,514,0,0,0,0,
494,515,509,512,0,0,0,0,
492,515,508,515,0,0,0,0,
492,517,504,519,0,0,0,0,
489,515,511,515,0,0,0,0,
489,517,509,512,0,0,0,0,
489,517,507,512,0,0,0,0,
487,518,507,512,0,0,0,0,
489,518,506,513,0,0,0,0,
490,519,511,519,0,0,0,0,
491,518,508,522,0,0,0,0,
491,515,508,517,0,0,0,0,
492,515,505,514,0,0,0,0,
494,513,511,513,0,0,0,0,
496,512,504,512,0,0,0,0,
497,512,511,513,0,0,0,0,
499,511,507,515,0,0,0,0,
501,510,508,517,0,0,0,0,
502,510,505,514,0,0,0,0,
502,510,506,516,0,0,0,0,
501,511,503,512,0,0,0,0,
497,511,500,516,0,0,0,0,
497,512,508,512,0,0,0,0,
496,512,504,509,0,0,0,0,
494,513,504,509,0,0,0,0,
491,513,500,510,0,0,0,0,
489,515,503,507,0,0,0,0,
490,515,502,512,0,0,0,0,
487,518,510,513,0,0,0,0,
487,518,508,515,0,0,0,0,
490,519,509,514,0,0,0,0,
490,520,510,513,0,0,0,0,
490,519,509,516,0,0,0,0,
491,519,510,520,0,0,0,0,
491,519,507,516,0,0,0,0,
490,517,510,513,0,0,0,0,
490,515,508,519,0,0,0,0,
489,514,505,513,0,0,0,0,
490,513,512,512,0,0,0,0,
492,513,510,512,0,0,0,0,
494,513,509,513,0,0,0,0,
495,513,511,513,0,0,0,0,
496,513,510,514,0,0,0,0,
497,513,506,517,0,0,0,0,
497,512,511,513,0,0,0,0,
497,512,508,512,0,0,0,0,
499,512,510,513,0,0,0,0,
499,512,508,512,0,0,0,0,
499,512,506,514,0,0,0,0,
496,512,509,514,0,0,0,0,
494,513,507,512,0,0,0,0,
492,513,507,514,0,0,0,0,
491,514,509,513,0,0,0,0,
491,515,508,512,0,0,0,0,
489,517,509,512,0,0,0,0,
489,517,508,512,0,0,0,0,
489,519,509,512,0,0,0,0,
489,519,507,514,0,0,0,0,
490,519,508,515,0,0,0,0,
490,520,510,512,0,0,0,0,
491,519,508,518,0,0,0,0,
490,519,512,513,0,0,0,0,
491,517,508,514,0,0,0,0,
491,517,510,515,0,0,0,0,
489,515,507,516,0,0,0,0,
491,514,510,514,0,0,0,0,
492,514,506,514,0,0,0,0,
494,514,510,513,0,0,0,0,
494,513,508,509,0,0,0,0,
495,513,509,514,0,0,0,0,
496,512,510,517,0,0,0,0,
499,512,505,516,0,0,0,0,
497,512,511,513,0,0,0,0,
497,512,504,510,0,0,0,0,
495,512,510,506,0,0,0,0,
496,512,503,515,0,0,0,0,
495,512,510,509,0,0,0,0,
494,512,506,517,0,0,0,0,
494,512,510,514,0,0,0,0,
492,513,507,510,0,0,0,0,
491,513,517,513,0,0,0,0,
491,514,509,504,0,0,0,0,
491,515,514,514,0,0,0,0,
491,517,505,517,0,0,0,0,
492,518,509,507,0,0,0,0,
492,519,510,513,0,0,0,0,
494,519,509,512,0,0,0,0,
494,519,507,518,0,0,0,0,
491,519,507,513,0,0,0,0,
491,519,503,516,0,0,0,0,
490,517,498,510,0,0,0,0,
489,515,509,506,0,0,0,0,
490,514,520,515,0,0,0,0,
487,514,500,512,0,0,0,0,
487,515,504,506,0,0,0,0,
491,514,506,513,0,0,0,0,
490,515,498,513,0,0,0,0,
494,514,509,512,0,0,0,0,
494,515,496,518,0,0,0,0,
494,517,504,510,0,0,0,0,
496,515,495,523,0,0,0,0,
499,514,518,521,0,0,0,0,
497,513,515,516,0,0,0,0,
496,513,510,513,0,0,0,0,
496,512,516,506,0,0,0,0,
496,512,513,518,0,0,0,0,
494,512,509,516,0,0,0,0,
496,512,512,512,0,0,0,0,
495,513,510,508,0,0,0,0,
494,513,513,506,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,505,507,0,0,0,0,
491,514,509,515,0,0,0,0,
491,515,509,511,0,0,0,0,
490,517,508,515,0,0,0,0,
489,518,508,508,0,0,0,0,
490,518,507,517,0,0,0,0,
489,519,510,508,0,0,0,0,
490,519,511,513,0,0,0,0,
487,519,505,516,0,0,0,0,
487,518,509,515,0,0,0,0,
489,517,511,517,0,0,0,0,
489,517,509,512,0,0,0,0,
491,517,512,513,0,0,0,0,
491,515,511,514,0,0,0,0,
492,514,508,516,0,0,0,0,
495,513,510,512,0,0,0,0,
497,513,511,512,0,0,0,0,
497,512,507,515,0,0,0,0,
497,512,507,513,0,0,0,0,
499,512,508,514,0,0,0,0,
497,512,509,510,0,0,0,0,
499,512,508,513,0,0,0,0,
497,512,509,515,0,0,0,0,
497,512,507,512,0,0,0,0,
497,512,508,511,0,0,0,0,
495,512,509,512,0,0,0,0,
495,514,506,512,0,0,0,0,
492,514,508,513,0,0,0,0,
491,517,508,513,0,0,0,0,
491,517,510,514,0,0,0,0,
490,518,508,513,0,0,0,0,
489,517,508,512,0,0,0,0,
489,518,508,514,0,0,0,0,
487,518,508,513,0,0,0,0,
487,518,510,513,0,0,0,0,
489,518,511,512,0,0,0,0,
489,518,509,513,0,0,0,0,
490,517,510,514,0,0,0,0,
490,515,509,512,0,0,0,0,
491,514,510,513,0,0,0,0,
494,514,508,512,0,0,0,0,
495,514,510,514,0,0,0,0,
495,513,513,522,0,0,0,0,
495,512,503,519,0,0,0,0,
494,512,500,525,0,0,0,0,
495,512,512,513,0,0,0,0,
499,513,514,516,0,0,0,0,
501,513,506,520,0,0,0,0,
497,513,508,512,0,0,0,0,
497,513,511,517,0,0,0,0,
499,513,510,516,0,0,0,0,
497,512,506,509,0,0,0,0,
494,512,505,512,0,0,0,0,
494,512,512,513,0,0,0,0,
494,512,517,519,0,0,0,0,
492,512,515,522,0,0,0,0,
492,514,510,528,0,0,0,0,
491,514,508,531,0,0,0,0,
490,515,516,529,0,0,0,0,
491,515,523,530,0,0,0,0,
492,517,517,520,0,0,0,0,
494,517,512,508,0,0,0,0,
491,515,517,519,0,0,0,0,
490,515,510,504,0,0,0,0,
490,517,516,500,0,0,0,0,
492,517,518,508,0,0,0,0,
490,517,513,485,0,0,0,0,
489,518,504,497,0,0,0,0,
496,515,517,516,0,0,0,0,
497,518,506,485,0,0,0,0,
496,518,505,493,0,0,0,0,
494,515,501,518,0,0,0,0,
494,512,506,512,0,0,0,0,
496,510,518,558,0,0,0,0,
499,509,515,532,0,0,0,0,
495,511,503,509,0,0,0,0,
495,512,500,507,0,0,0,0,
496,512,499,502,0,0,0,0,
497,512,499,507,0,0,0,0,
497,512,491,522,0,0,0,0,
497,512,498,503,0,0,0,0,
496,512,497,512,0,0,0,0,
496,513,511,512,0,0,0,0,
495,513,497,506,0,0,0,0,
491,514,508,513,0,0,0,0,
489,515,507,510,0,0,0,0,
489,514,513,509,0,0,0,0,
489,515,519,516,0,0,0,0,
489,515,522,506,0,0,0,0,
489,515,517,513,0,0,0,0,
487,518,508,514,0,0,0,0,
489,519,510,511,0,0,0,0,
491,520,511,516,0,0,0,0,
491,520,511,513,0,0,0,0,
492,518,510,514,0,0,0,0,
492,517,512,521,0,0,0,0,
492,515,509,513,0,0,0,0,
495,513,508,518,0,0,0,0,
494,512,506,517,0,0,0,0,
495,512,510,510,0,0,0,0,
494,511,510,510,0,0,0,0,
497,512,505,514,0,0,0,0,
496,512,507,512,0,0,0,0,
496,512,507,513,0,0,0,0,
499,512,509,512,0,0,0,0,
497,512,508,513,0,0,0,0,
496,512,508,515,0,0,0,0,
496,512,510,512,0,0,0,0,
494,512,507,512,0,0,0,0,
492,513,509,512,0,0,0,0,
491,513,506,512,0,0,0,0,
490,514,507,512,0,0,0,0,
489,515,510,512,0,0,0,0,
489,517,510,511,0,0,0,0,
489,517,509,511,0,0,0,0,
489,519,509,512,0,0,0,0,
490,520,508,513,0,0,0,0,
490,520,508,514,0,0,0,0,
490,520,506,513,0,0,0,0,
491,519,510,513,0,0,0,0,
491,518,511,516,0,0,0,0,
492,517,510,514,0,0,0,0,
492,515,511,514,0,0,0,0,
492,514,508,512,0,0,0,0,
492,513,507,512,0,0,0,0,
495,512,510,518,0,0,0,0,
492,512,506,512,0,0,0,0,
496,512,512,512,0,0,0,0,
495,512,508,513,0,0,0,0,
497,512,512,509,0,0,0,0,
496,512,512,512,0,0,0,0,
496,512,507,512,0,0,0,0,
495,514,512,513,0,0,0,0,
495,514,513,514,0,0,0,0,
495,513,496,511,0,0,0,0,
495,514,515,519,0,0,0,0,
494,513,503,538,0,0,0,0,
494,514,517,531,0,0,0,0,
492,517,507,523,0,0,0,0,
492,515,498,543,0,0,0,0,
491,513,505,533,0,0,0,0,
491,513,526,510,0,0,0,0,
491,517,534,527,0,0,0,0,
492,519,516,477,0,0,0,0,
491,518,525,518,0,0,0,0,
494,518,517,517,0,0,0,0,
492,520,513,488,0,0,0,0,
492,522,503,495,0,0,0,0,
494,518,514,517,0,0,0,0,
494,517,523,532,0,0,0,0,
492,515,525,503,0,0,0,0,
490,514,518,491,0,0,0,0,
492,513,519,504,0,0,0,0,
496,512,526,521,0,0,0,0,
495,512,514,560,0,0,0,0,
