GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
486,518,510,514,0,0,0,0,
485,518,509,511,0,0,0,0,
484,519,508,512,0,0,0,0,
484,519,511,513,0,0,0,0,
484,519,510,512,0,0,0,0,
482,520,511,511,0,0,0,0,
484,520,512,513,0,0,0,0,
482,522,511,513,0,0,0,0,
485,520,512,513,0,0,0,0,
485,519,512,513,0,0,0,0,
486,519,512,513,0,0,0,0,
487,517,512,512,0,0,0,0,
489,514,512,512,0,0,0,0,
490,512,512,515,0,0,0,0,
492,512,512,514,0,0,0,0,
494,512,512,514,0,0,0,0,
496,511,512,512,0,0,0,0,
496,511,510,512,0,0,0,0,
497,512,511,512,0,0,0,0,
496,512,510,511,0,0,0,0,
496,512,512,514,0,0,0,0,
497,513,510,511,0,0,0,0,
494,514,508,512,0,0,0,0,
494,514,512,513,0,0,0,0,
492,514,511,512,0,0,0,0,
490,514,509,513,0,0,0,0,
489,514,511,511,0,0,0,0,
487,517,507,514,0,0,0,0,
486,515,510,511,0,0,0,0,
485,517,512,514,0,0,0,0,
485,518,509,513,0,0,0,0,
482,518,513,511,0,0,0,0,
484,518,512,511,0,0,0,0,
482,519,512,512,0,0,0,0,
484,519,511,510,0,0,0,0,
484,519,512,513,0,0,0,0,
485,519,513,512,0,0,0,0,
487,519,510,513,0,0,0,0,
487,518,514,515,0,0,0,0,
490,517,509,514,0,0,0,0,
491,515,511,513,0,0,0,0,
492,513,507,513,0,0,0,0,
492,512,509,512,0,0,0,0,
494,512,512,512,0,0,0,0,
495,512,511,512,0,0,0,0,
497,512,514,515,0,0,0,0,
496,512,514,513,0,0,0,0,
496,512,509,511,0,0,0,0,
494,512,507,513,0,0,0,0,
495,513,511,512,0,0,0,0,
492,513,510,512,0,0,0,0,
492,514,508,512,0,0,0,0,
490,514,509,512,0,0,0,0,
487,515,507,513,0,0,0,0,
487,515,510,511,0,0,0,0,
486,515,507,512,0,0,0,0,
485,517,510,514,0,0,0,0,
486,517,511,513,0,0,0,0,
486,518,512,513,0,0,0,0,
485,518,510,512,0,0,0,0,
486,519,510,512,0,0,0,0,
486,519,512,514,0,0,0,0,
487,518,507,512,0,0,0,0,
487,519,509,512,0,0,0,0,
487,518,510,512,0,0,0,0,
490,515,511,514,0,0,0,0,
490,515,510,513,0,0,0,0,
490,513,509,513,0,0,0,0,
490,513,511,513,0,0,0,0,
491,512,508,513,0,0,0,0,
492,512,508,512,0,0,0,0,
492,512,510,512,0,0,0,0,
492,513,511,512,0,0,0,0,
494,513,511,513,0,0,0,0,
494,513,505,511,0,0,0,0,
494,514,507,515,0,0,0,0,
492,514,513,512,0,0,0,0,
494,514,511,512,0,0,0,0,
494,515,506,514,0,0,0,0,
491,515,512,512,0,0,0,0,
489,515,510,512,0,0,0,0,
490,515,510,512,0,0,0,0,
486,514,505,512,0,0,0,0,
486,515,512,513,0,0,0,0,
486,515,512,512,0,0,0,0,
486,515,510,512,0,0,0,0,
485,515,509,512,0,0,0,0,
485,515,513,514,0,0,0,0,
485,517,511,513,0,0,0,0,
486,517,509,512,0,0,0,0,
487,517,512,513,0,0,0,0,
489,517,512,514,0,0,0,0,
489,517,510,513,0,0,0,0,
490,515,509,512,0,0,0,0,
492,515,509,515,0,0,0,0,
491,514,512,514,0,0,0,0,
492,514,511,514,0,0,0,0,
492,514,509,513,0,0,0,0,
492,512,511,513,0,0,0,0,
492,513,512,515,0,0,0,0,
492,513,510,512,0,0,0,0,
492,514,512,512,0,0,0,0,
491,514,512,512,0,0,0,0,
491,514,511,513,0,0,0,0,
491,514,511,511,0,0,0,0,
491,515,512,512,0,0,0,0,
489,515,506,512,0,0,0,0,
489,515,512,510,0,0,0,0,
489,515,509,514,0,0,0,0,
487,515,512,513,0,0,0,0,
486,515,510,512,0,0,0,0,
487,515,509,512,0,0,0,0,
485,515,512,512,0,0,0,0,
486,517,511,513,0,0,0,0,
485,517,512,513,0,0,0,0,
486,515,512,512,0,0,0,0,
486,517,510,513,0,0,0,0,
487,517,512,512,0,0,0,0,
490,517,509,513,0,0,0,0,
491,515,512,512,0,0,0,0,
491,514,511,515,0,0,0,0,
492,514,511,515,0,0,0,0,
494,514,512,513,0,0,0,0,
494,513,504,512,0,0,0,0,
492,513,508,512,0,0,0,0,
494,513,513,512,0,0,0,0,
492,513,510,513,0,0,0,0,
491,513,508,514,0,0,0,0,
490,514,512,511,0,0,0,0,
489,514,511,510,0,0,0,0,
489,515,511,512,0,0,0,0,
487,515,506,512,0,0,0,0,
487,517,512,512,0,0,0,0,
486,517,511,513,0,0,0,0,
487,517,509,512,0,0,0,0,
486,518,510,515,0,0,0,0,
486,517,509,513,0,0,0,0,
486,517,510,511,0,0,0,0,
487,517,512,513,0,0,0,0,
487,517,509,514,0,0,0,0,
489,515,512,515,0,0,0,0,
489,515,512,513,0,0,0,0,
490,514,512,513,0,0,0,0,
490,514,509,514,0,0,0,0,
492,515,505,507,0,0,0,0,
494,513,516,512,0,0,0,0,
492,513,513,512,0,0,0,0,
495,513,511,514,0,0,0,0,
491,514,509,515,0,0,0,0,
492,514,512,514,0,0,0,0,
491,514,512,514,0,0,0,0,
492,514,511,513,0,0,0,0,
491,514,511,512,0,0,0,0,
492,514,508,512,0,0,0,0,
489,514,510,512,0,0,0,0,
490,515,509,512,0,0,0,0,
487,515,511,512,0,0,0,0,
489,515,509,513,0,0,0,0,
487,515,511,513,0,0,0,0,
486,515,510,513,0,0,0,0,
487,515,511,514,0,0,0,0,
487,517,511,511,0,0,0,0,
487,515,510,512,0,0,0,0,
487,515,512,515,0,0,0,0,
489,515,511,512,0,0,0,0,
489,514,512,512,0,0,0,0,
490,515,511,513,0,0,0,0,
491,514,512,512,0,0,0,0,
491,514,512,512,0,0,0,0,
491,514,511,513,0,0,0,0,
492,514,509,512,0,0,0,0,
492,514,513,511,0,0,0,0,
492,513,510,512,0,0,0,0,
491,514,512,513,0,0,0,0,
492,514,511,514,0,0,0,0,
491,514,510,511,0,0,0,0,
492,514,509,513,0,0,0,0,
491,514,510,512,0,0,0,0,
490,515,510,513,0,0,0,0,
489,515,511,511,0,0,0,0,
490,515,512,512,0,0,0,0,
489,515,509,513,0,0,0,0,
487,517,510,512,0,0,0,0,
486,517,509,513,0,0,0,0,
487,515,510,512,0,0,0,0,
487,517,511,515,0,0,0,0,
486,517,510,511,0,0,0,0,
487,515,510,512,0,0,0,0,
489,515,510,513,0,0,0,0,
489,515,511,512,0,0,0,0,
489,515,512,512,0,0,0,0,
490,514,510,511,0,0,0,0,
491,514,512,513,0,0,0,0,
491,514,512,513,0,0,0,0,
492,514,509,513,0,0,0,0,
492,514,510,512,0,0,0,0,
492,513,512,513,0,0,0,0,
492,514,511,513,0,0,0,0,
492,514,509,514,0,0,0,0,
492,514,511,512,0,0,0,0,
490,514,511,513,0,0,0,0,
490,514,509,512,0,0,0,0,
490,514,512,512,0,0,0,0,
490,514,512,512,0,0,0,0,
489,515,509,511,0,0,0,0,
487,515,511,513,0,0,0,0,
489,515,511,511,0,0,0,0,
487,515,510,513,0,0,0,0,
486,517,511,513,0,0,0,0,
487,515,511,514,0,0,0,0,
489,517,512,514,0,0,0,0,
489,515,512,512,0,0,0,0,
487,517,510,512,0,0,0,0,
