GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
494,514,507,513,0,0,0,0,
492,514,508,513,0,0,0,0,
494,514,508,512,0,0,0,0,
494,515,508,513,0,0,0,0,
492,514,509,513,0,0,0,0,
494,514,507,514,0,0,0,0,
492,514,509,513,0,0,0,0,
492,515,508,513,0,0,0,0,
492,514,508,512,0,0,0,0,
492,515,509,513,0,0,0,0,
492,514,508,512,0,0,0,0,
492,515,508,514,0,0,0,0,
492,515,510,513,0,0,0,0,
491,515,509,512,0,0,0,0,
491,515,508,513,0,0,0,0,
491,514,506,513,0,0,0,0,
492,515,507,512,0,0,0,0,
492,514,512,512,0,0,0,0,
492,514,510,515,0,0,0,0,
492,515,510,513,0,0,0,0,
492,514,509,514,0,0,0,0,
492,514,508,513,0,0,0,0,
494,515,508,513,0,0,0,0,
492,514,511,511,0,0,0,0,
494,514,508,513,0,0,0,0,
494,514,508,514,0,0,0,0,
492,514,509,513,0,0,0,0,
494,514,511,514,0,0,0,0,
494,514,508,513,0,0,0,0,
492,514,511,512,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,507,513,0,0,0,0,
492,514,509,512,0,0,0,0,
492,515,507,514,0,0,0,0,
492,515,508,512,0,0,0,0,
492,515,508,513,0,0,0,0,
492,515,509,512,0,0,0,0,
492,515,509,513,0,0,0,0,
492,515,508,513,0,0,0,0,
491,514,510,512,0,0,0,0,
492,515,510,514,0,0,0,0,
491,515,509,512,0,0,0,0,
492,515,509,511,0,0,0,0,
492,514,509,511,0,0,0,0,
494,515,509,514,0,0,0,0,
492,515,509,513,0,0,0,0,
494,514,510,514,0,0,0,0,
494,514,510,512,0,0,0,0,
492,514,510,512,0,0,0,0,
494,514,508,513,0,0,0,0,
492,514,512,512,0,0,0,0,
492,514,508,512,0,0,0,0,
494,514,510,513,0,0,0,0,
494,514,509,514,0,0,0,0,
491,515,509,514,0,0,0,0,
492,515,507,513,0,0,0,0,
491,515,508,512,0,0,0,0,
491,515,508,513,0,0,0,0,
492,515,509,513,0,0,0,0,
491,515,509,511,0,0,0,0,
491,515,510,512,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,509,512,0,0,0,0,
494,514,510,512,0,0,0,0,
494,514,510,515,0,0,0,0,
494,514,508,516,0,0,0,0,
495,514,510,513,0,0,0,0,
494,514,509,514,0,0,0,0,
494,514,509,512,0,0,0,0,
492,513,509,514,0,0,0,0,
494,514,509,514,0,0,0,0,
494,514,507,513,0,0,0,0,
492,515,507,514,0,0,0,0,
492,515,508,512,0,0,0,0,
491,514,509,514,0,0,0,0,
492,515,510,515,0,0,0,0,
492,515,509,513,0,0,0,0,
492,515,508,513,0,0,0,0,
492,515,508,513,0,0,0,0,
491,515,508,515,0,0,0,0,
492,515,508,512,0,0,0,0,
491,515,510,512,0,0,0,0,
494,514,508,515,0,0,0,0,
494,514,508,513,0,0,0,0,
494,514,509,514,0,0,0,0,
492,514,510,514,0,0,0,0,
494,514,509,513,0,0,0,0,
492,514,506,512,0,0,0,0,
494,514,510,512,0,0,0,0,
492,514,509,515,0,0,0,0,
491,514,509,512,0,0,0,0,
494,514,507,512,0,0,0,0,
491,514,511,512,0,0,0,0,
491,514,510,511,0,0,0,0,
494,515,508,512,0,0,0,0,
494,515,509,512,0,0,0,0,
494,515,509,512,0,0,0,0,
495,515,508,514,0,0,0,0,
494,514,507,512,0,0,0,0,
494,514,510,513,0,0,0,0,
494,513,511,514,0,0,0,0,
492,514,509,513,0,0,0,0,
492,513,511,512,0,0,0,0,
492,514,510,513,0,0,0,0,
492,515,508,513,0,0,0,0,
491,515,509,512,0,0,0,0,
492,515,509,510,0,0,0,0,
494,515,508,514,0,0,0,0,
492,515,508,514,0,0,0,0,
492,515,510,512,0,0,0,0,
492,514,508,512,0,0,0,0,
492,514,507,512,0,0,0,0,
492,514,510,511,0,0,0,0,
494,514,507,512,0,0,0,0,
492,515,509,513,0,0,0,0,
494,514,508,513,0,0,0,0,
494,515,509,513,0,0,0,0,
494,515,507,512,0,0,0,0,
492,514,509,512,0,0,0,0,
492,515,511,514,0,0,0,0,
492,514,506,512,0,0,0,0,
491,515,507,514,0,0,0,0,
492,515,510,512,0,0,0,0,
492,514,510,512,0,0,0,0,
492,515,507,513,0,0,0,0,
492,515,511,513,0,0,0,0,
492,515,509,512,0,0,0,0,
494,515,510,514,0,0,0,0,
494,514,508,515,0,0,0,0,
492,514,510,512,0,0,0,0,
494,514,510,513,0,0,0,0,
494,513,507,512,0,0,0,0,
492,514,509,512,0,0,0,0,
495,514,511,513,0,0,0,0,
492,514,509,511,0,0,0,0,
494,515,507,514,0,0,0,0,
494,515,511,512,0,0,0,0,
494,515,507,512,0,0,0,0,
494,514,508,514,0,0,0,0,
494,515,509,512,0,0,0,0,
494,514,510,514,0,0,0,0,
491,514,510,513,0,0,0,0,
491,514,509,513,0,0,0,0,
492,514,509,513,0,0,0,0,
492,514,509,512,0,0,0,0,
492,515,508,512,0,0,0,0,
491,515,509,512,0,0,0,0,
492,515,510,512,0,0,0,0,
492,515,509,515,0,0,0,0,
492,515,508,513,0,0,0,0,
490,515,511,512,0,0,0,0,
492,514,509,513,0,0,0,0,
492,514,507,514,0,0,0,0,
492,514,508,512,0,0,0,0,
495,514,507,516,0,0,0,0,
494,514,509,515,0,0,0,0,
495,514,509,512,0,0,0,0,
495,513,506,513,0,0,0,0,
494,514,508,512,0,0,0,0,
494,513,509,515,0,0,0,0,
494,514,508,512,0,0,0,0,
494,514,508,514,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,509,512,0,0,0,0,
491,515,508,513,0,0,0,0,
491,515,510,513,0,0,0,0,
492,515,510,512,0,0,0,0,
490,517,510,515,0,0,0,0,
491,517,509,512,0,0,0,0,
490,517,508,513,0,0,0,0,
490,515,509,514,0,0,0,0,
491,515,507,513,0,0,0,0,
490,515,509,513,0,0,0,0,
491,515,508,513,0,0,0,0,
491,514,510,512,0,0,0,0,
492,514,512,513,0,0,0,0,
494,514,509,514,0,0,0,0,
495,514,508,512,0,0,0,0,
495,514,510,512,0,0,0,0,
495,513,509,511,0,0,0,0,
496,512,509,514,0,0,0,0,
497,512,508,515,0,0,0,0,
496,512,507,513,0,0,0,0,
495,513,508,515,0,0,0,0,
494,513,507,511,0,0,0,0,
494,514,506,513,0,0,0,0,
494,515,508,512,0,0,0,0,
490,517,506,514,0,0,0,0,
490,517,510,511,0,0,0,0,
490,517,509,513,0,0,0,0,
489,517,508,515,0,0,0,0,
489,517,507,511,0,0,0,0,
490,517,509,514,0,0,0,0,
489,517,509,514,0,0,0,0,
490,515,509,514,0,0,0,0,
491,515,509,514,0,0,0,0,
494,514,510,514,0,0,0,0,
492,514,509,515,0,0,0,0,
495,514,508,512,0,0,0,0,
494,514,509,512,0,0,0,0,
496,513,508,513,0,0,0,0,
495,513,508,512,0,0,0,0,
495,513,510,515,0,0,0,0,
495,513,510,513,0,0,0,0,
495,513,510,513,0,0,0,0,
494,514,509,512,0,0,0,0,
494,514,510,511,0,0,0,0,
494,514,509,512,0,0,0,0,
491,515,509,512,0,0,0,0,
491,515,508,512,0,0,0,0,
491,515,508,513,0,0,0,0,
490,517,510,512,0,0,0,0,
490,517,508,515,0,0,0,0,
491,517,510,512,0,0,0,0,
490,517,508,513,0,0,0,0,
491,517,509,515,0,0,0,0,
489,515,508,515,0,0,0,0,
491,515,508,514,0,0,0,0,
492,514,508,514,0,0,0,0,
491,514,509,514,0,0,0,0,
495,514,509,514,0,0,0,0,
495,514,508,513,0,0,0,0,
495,514,509,512,0,0,0,0,
494,514,509,514,0,0,0,0,
495,513,509,513,0,0,0,0,
495,513,508,513,0,0,0,0,
495,513,509,514,0,0,0,0,
494,513,511,512,0,0,0,0,
494,514,509,513,0,0,0,0,
494,514,509,512,0,0,0,0,
495,514,508,512,0,0,0,0,
492,514,510,512,0,0,0,0,
494,515,510,512,0,0,0,0,
492,517,509,511,0,0,0,0,
490,515,509,514,0,0,0,0,
491,517,506,512,0,0,0,0,
490,517,507,513,0,0,0,0,
491,515,510,514,0,0,0,0,
491,515,510,514,0,0,0,0,
491,517,508,514,0,0,0,0,
492,515,509,513,0,0,0,0,
491,515,511,513,0,0,0,0,
491,515,508,512,0,0,0,0,
494,514,512,514,0,0,0,0,
494,514,508,513,0,0,0,0,
494,514,510,513,0,0,0,0,
494,514,510,516,0,0,0,0,
494,514,507,510,0,0,0,0,
495,514,508,512,0,0,0,0,
494,513,509,513,0,0,0,0,
494,513,510,514,0,0,0,0,
495,514,508,515,0,0,0,0,
494,514,509,514,0,0,0,0,
494,514,508,512,0,0,0,0,
492,514,510,513,0,0,0,0,
492,514,510,512,0,0,0,0,
491,514,509,513,0,0,0,0,
492,515,507,511,0,0,0,0,
491,515,507,511,0,0,0,0,
490,515,510,509,0,0,0,0,
491,515,510,512,0,0,0,0,
491,517,511,512,0,0,0,0,
491,515,511,512,0,0,0,0,
491,515,509,512,0,0,0,0,
491,515,508,511,0,0,0,0,
491,515,508,512,0,0,0,0,
492,515,509,512,0,0,0,0,
492,514,509,512,0,0,0,0,
492,514,510,512,0,0,0,0,
492,514,510,514,0,0,0,0,
495,514,508,514,0,0,0,0,
494,514,510,515,0,0,0,0,
494,514,508,513,0,0,0,0,
494,513,508,512,0,0,0,0,
494,514,510,513,0,0,0,0,
494,513,507,513,0,0,0,0,
494,514,509,512,0,0,0,0,
494,515,508,512,0,0,0,0,
494,514,509,512,0,0,0,0,
492,514,508,513,0,0,0,0,
492,514,508,512,0,0,0,0,
492,514,508,513,0,0,0,0,
491,515,509,515,0,0,0,0,
491,515,509,512,0,0,0,0,
491,515,508,514,0,0,0,0,
492,515,508,512,0,0,0,0,
494,515,506,513,0,0,0,0,
492,515,508,513,0,0,0,0,
494,515,509,515,0,0,0,0,
492,514,508,515,0,0,0,0,
492,514,510,513,0,0,0,0,
492,514,509,513,0,0,0,0,
491,514,509,512,0,0,0,0,
491,514,511,512,0,0,0,0,
490,515,510,513,0,0,0,0,
490,517,510,511,0,0,0,0,
490,515,512,511,0,0,0,0,
491,517,512,512,0,0,0,0,
491,517,509,513,0,0,0,0,
491,517,511,511,0,0,0,0,
491,517,509,513,0,0,0,0,
491,515,510,511,0,0,0,0,
491,515,508,514,0,0,0,0,
492,514,511,513,0,0,0,0,
495,514,508,514,0,0,0,0,
495,514,509,513,0,0,0,0,
497,512,506,513,0,0,0,0,
497,512,508,513,0,0,0,0,
497,512,508,512,0,0,0,0,
496,512,507,512,0,0,0,0,
495,512,507,513,0,0,0,0,
494,513,506,513,0,0,0,0,
492,514,508,514,0,0,0,0,
492,515,496,516,0,0,0,0,
495,517,499,514,0,0,0,0,
495,517,502,515,0,0,0,0,
496,517,504,515,0,0,0,0,
492,514,505,515,0,0,0,0,
489,513,549,507,0,0,0,0,
476,515,510,514,0,0,0,0,
475,517,502,513,0,0,0,0,
474,520,503,510,0,0,0,0,
484,522,512,511,0,0,0,0,
492,525,507,507,0,0,0,0,
497,524,506,512,0,0,0,0,
499,520,510,512,0,0,0,0,
505,515,511,516,0,0,0,0,
501,510,525,513,0,0,0,0,
499,507,523,512,0,0,0,0,
499,504,514,515,0,0,0,0,
497,505,512,511,0,0,0,0,
500,504,515,512,0,0,0,0,
501,506,512,513,0,0,0,0,
502,510,508,511,0,0,0,0,
501,513,509,511,0,0,0,0,
499,515,508,510,0,0,0,0,
495,520,504,512,0,0,0,0,
490,522,506,513,0,0,0,0,
486,522,505,514,0,0,0,0,
484,520,506,515,0,0,0,0,
481,519,508,517,0,0,0,0,
482,518,508,515,0,0,0,0,
482,517,508,515,0,0,0,0,
484,517,510,514,0,0,0,0,
486,518,511,513,0,0,0,0,
489,518,511,515,0,0,0,0,
491,518,510,514,0,0,0,0,
494,517,510,513,0,0,0,0,
495,517,510,517,0,0,0,0,
496,515,508,517,0,0,0,0,
496,513,510,515,0,0,0,0,
497,512,510,513,0,0,0,0,
499,510,511,516,0,0,0,0,
499,510,509,511,0,0,0,0,
500,510,509,510,0,0,0,0,
501,511,510,509,0,0,0,0,
502,512,505,512,0,0,0,0,
500,512,506,514,0,0,0,0,
500,513,506,512,0,0,0,0,
497,514,506,512,0,0,0,0,
491,514,508,512,0,0,0,0,
489,517,504,512,0,0,0,0,
484,517,505,512,0,0,0,0,
480,517,512,514,0,0,0,0,
485,518,505,514,0,0,0,0,
484,517,505,529,0,0,0,0,
484,514,512,503,0,0,0,0,
490,517,513,518,0,0,0,0,
497,518,517,512,0,0,0,0,
504,519,507,512,0,0,0,0,
501,519,498,512,0,0,0,0,
496,520,506,510,0,0,0,0,
496,518,504,514,0,0,0,0,
497,515,507,500,0,0,0,0,
501,518,507,511,0,0,0,0,
501,520,505,505,0,0,0,0,
